MSE,RMSE,MAE,R2_Score,Directional_Accuracy,Model,Fold,Stock
0.0015245632542219,0.0390456560224298,0.0288975979057871,-0.165686503451794,0.4761904761904761,Ridge_Regression,2,AMZN
0.0015516834126935,0.0393914129309107,0.0294974209172552,-0.1864226733773692,0.4444444444444444,Random_Forest,2,AMZN
0.0015500183676561,0.0393702726388348,0.0292247943204732,-0.1851495740013415,0.5079365079365079,XGBoost,2,AMZN
0.0014080125888391,0.0375234938250572,0.0278472631430129,-0.0765714488754614,0.492063492063492,LSTM,2,AMZN
0.0013415447090509,0.0366271034761271,0.0276826174067158,-0.0257498708480592,0.4761904761904761,GRU,2,AMZN
0.0013236898203207,0.0363825482933878,0.0276050393342291,-0.0120979592229979,0.5079365079365079,Transformer,2,AMZN
0.0013786552947651,0.037130247706757,0.0280185021431957,-0.0541247570867613,0.4761904761904761,Stacked_Ensemble,2,AMZN
0.0015738444222458,0.039671708083291,0.0307813916481955,-0.9912163787369483,0.5396825396825397,Naive,3,AMZN
0.001010912483411,0.0317948499510692,0.0239307794635697,-0.2789990331860057,0.5396825396825397,Ridge_Regression,3,AMZN
0.000911066351383,0.0301838756852563,0.0221729003994932,-0.1526744418620595,0.4603174603174603,Random_Forest,3,AMZN
0.0009668082317553,0.0310935400325429,0.0229296781014604,-0.223198658620799,0.5238095238095238,XGBoost,3,AMZN
0.0007911152978389,0.0281267719057651,0.0216353555801404,-0.0009132518183334,0.5079365079365079,LSTM,3,AMZN
0.0007912430768508,0.0281290432978236,0.0216342105536823,-0.0010749168836727,0.5079365079365079,GRU,3,AMZN
0.0007908838231736,0.0281226567588064,0.0216377262506669,-0.0006203917755736,0.5079365079365079,Transformer,3,AMZN
0.0008281933042532,0.0287783478374506,0.0218429852382843,-0.0478240726209615,0.492063492063492,Stacked_Ensemble,3,AMZN
0.0016766225864992,0.0409465821101006,0.0313288868037221,-0.7925447447716876,0.5238095238095238,Naive,4,AMZN
0.0010541397315405,0.0324675180994872,0.0255530172392816,-0.127023249742499,0.4126984126984127,Ridge_Regression,4,AMZN
0.0009572195348539,0.0309389646700391,0.0232828556255778,-0.0234019633350688,0.4603174603174603,Random_Forest,4,AMZN
0.0010597817581742,0.03255428939747,0.0249940880744996,-0.1330553676881465,0.4126984126984127,XGBoost,4,AMZN
0.0009646489868196,0.0310587988631187,0.0233850181806864,-0.0313450897040861,0.3968253968253968,LSTM,4,AMZN
0.0009801800307154,0.0313078269880779,0.0233384309678473,-0.0479499543530093,0.5079365079365079,GRU,4,AMZN
0.0009599581322792,0.0309831911248537,0.0232910353531545,-0.0263299081583516,0.5555555555555556,Transformer,4,AMZN
0.0009812813858203,0.0313254111835796,0.0236911973727372,-0.0491274574603546,0.3809523809523809,Stacked_Ensemble,4,AMZN
0.0013526174785649,0.0367779482647547,0.0280330398397668,-1.2741349975453589,0.5238095238095238,Naive,5,AMZN
0.0006577301249878,0.0256462497255993,0.0191843610237744,-0.1058315598298662,0.5396825396825397,Ridge_Regression,5,AMZN
0.0005950625927343,0.0243939048275251,0.0186489278599065,-0.0004696000993422,0.6031746031746031,Random_Forest,5,AMZN
0.0006303884079323,0.0251075368750568,0.0191823832925237,-0.0598623507710138,0.5555555555555556,XGBoost,5,AMZN
0.0005937395463031,0.024366771355744,0.0188473980116658,0.0017548175504089,0.5079365079365079,LSTM,5,AMZN
0.0006007831856552,0.0245108789245768,0.0186470388508554,-0.0100875451387278,0.5079365079365079,GRU,5,AMZN
0.0006022184762492,0.0245401401024783,0.0186863756684638,-0.0125006771758251,0.4444444444444444,Transformer,5,AMZN
0.000603293847055,0.0245620407754527,0.0185617294245005,-0.0143086815994131,0.5873015873015873,Stacked_Ensemble,5,AMZN
0.0009467456710848,0.0307692325397442,0.0242417341434212,-1.3715063157699587,0.4444444444444444,Naive,6,AMZN
0.000542889333601,0.0232999856995896,0.0189395112399005,-0.3598852603401152,0.4126984126984127,Ridge_Regression,6,AMZN
0.0004157158745775,0.020389111667201,0.0162649793619717,-0.04132804853167,0.492063492063492,Random_Forest,6,AMZN
0.0004483281933441,0.0211737619081762,0.0170914403874723,-0.1230187520530576,0.3968253968253968,XGBoost,6,AMZN
0.0004217062093796,0.0205354865873606,0.0163679687092803,-0.0563332576924588,0.3809523809523809,LSTM,6,AMZN
0.0004197094672866,0.0204868120332732,0.0163137893839168,-0.0513316119187974,0.4761904761904761,GRU,6,AMZN
0.0004119304784804,0.0202960705182173,0.016088036010707,-0.0318459975160221,0.6190476190476191,Transformer,6,AMZN
0.0004279171272001,0.0206861578646243,0.0165541775072426,-0.0718910059746749,0.3968253968253968,Stacked_Ensemble,6,AMZN
0.0007473436390004,0.0273375865613714,0.0223019022925149,-0.9009073201423692,0.4126984126984127,Naive,7,AMZN
0.0004160200855703,0.020396570436481,0.0150285925528637,-0.0581686719707199,0.5396825396825397,Ridge_Regression,7,AMZN
0.0003945190870048,0.0198625045501527,0.0144701862691999,-0.0034797665855321,0.5238095238095238,Random_Forest,7,AMZN
0.0003929905688661,0.0198239897312873,0.0145490545729797,0.0004080986040597,0.5079365079365079,XGBoost,7,AMZN
0.0003933689522998,0.0198335310093752,0.0144432085368867,-0.0005543392910887,0.5238095238095238,LSTM,7,AMZN
0.0003950249195816,0.0198752338245784,0.014535263629397,-0.0047663779887507,0.4603174603174603,GRU,7,AMZN
0.0003928826038559,0.0198212664543907,0.0144022391683112,0.0006827132091211,0.5238095238095238,Transformer,7,AMZN
0.0003913302010194,0.0197820676628964,0.0144037844945579,0.0046313303670023,0.4603174603174603,Stacked_Ensemble,7,AMZN
0.0007588658290072,0.0275475194710393,0.0222627140331207,-1.3048844549203813,0.4444444444444444,Naive,8,AMZN
0.0004013337169161,0.0200333151753808,0.015006403086002,-0.2189609941529553,0.492063492063492,Ridge_Regression,8,AMZN
0.0003461932057723,0.0186062679162792,0.0139004708270314,-0.0514840804303775,0.4444444444444444,Random_Forest,8,AMZN
0.0003619599673779,0.0190252455274015,0.0145627807164361,-0.0993720763579379,0.4444444444444444,XGBoost,8,AMZN
0.000336301540462,0.0183385261256752,0.0136141732541184,-0.0214403694929876,0.5714285714285714,LSTM,8,AMZN
0.000338165289275,0.0183892710370754,0.0136576927603902,-0.0271010877683868,0.5714285714285714,GRU,8,AMZN
0.0003368305201002,0.0183529430909667,0.0137433842565581,-0.0230470262937396,0.5396825396825397,Transformer,8,AMZN
0.0003437759807654,0.0185411968536399,0.0139789353099888,-0.0441423025698384,0.4603174603174603,Stacked_Ensemble,8,AMZN
0.0004814664215102,0.0219423431180506,0.0159069790324286,-0.8226772102527409,0.5396825396825397,Naive,9,AMZN
0.0002638035968467,0.0162420317955213,0.0118296624910883,0.0013243240370357,0.6031746031746031,Ridge_Regression,9,AMZN
0.0003130476372351,0.0176931522695983,0.0133155112987846,-0.1850977941976652,0.5238095238095238,Random_Forest,9,AMZN
0.000283822256126,0.0168470251417298,0.0119625324911623,-0.0744598893954042,0.5238095238095238,XGBoost,9,AMZN
0.0002719835069411,0.0164919224755979,0.0120226478863745,-0.0296421879457138,0.4603174603174603,LSTM,9,AMZN
0.0002680809000743,0.0163731762365864,0.0119817232134753,-0.0148681719833876,0.5238095238095238,GRU,9,AMZN
0.0002647916588407,0.0162724201900262,0.0120809356568292,-0.002416161277017,0.5238095238095238,Transformer,9,AMZN
0.0002691563643445,0.0164059856255139,0.011828092701534,-0.0189395342388889,0.5238095238095238,Stacked_Ensemble,9,AMZN
0.0003868797720436,0.0196692595702957,0.0148520277258399,-0.8985157210521009,0.5555555555555556,Naive,10,AMZN
0.0002624112355695,0.0161991121846093,0.0126532215094559,-0.2877175084079526,0.4126984126984127,Ridge_Regression,10,AMZN
0.000231159933966,0.0152039446843925,0.0116835223043755,-0.1343595618703041,0.5396825396825397,Random_Forest,10,AMZN
0.0002446703040563,0.0156419405463757,0.0121108719549709,-0.2006583240882149,0.4285714285714285,XGBoost,10,AMZN
0.0002063743041825,0.0143657336806229,0.0110810136388537,-0.0127302826977411,0.4761904761904761,LSTM,10,AMZN
0.0002051303836841,0.0143223735352827,0.0110607902229929,-0.0066260539614935,0.5238095238095238,GRU,10,AMZN
0.0002064668977457,0.0143689560423085,0.0110803333862471,-0.013184662451158,0.5079365079365079,Transformer,10,AMZN
0.000214910166337,0.0146598146760813,0.0112661611685168,-0.0546178913658825,0.3968253968253968,Stacked_Ensemble,10,AMZN
0.0007708032149379,0.0277633430072449,0.0211377198454059,-0.8068028477686984,0.4444444444444444,Naive,11,AMZN
0.0004588068349986,0.0214197767261617,0.0160836060970397,-0.0754670971604551,0.4285714285714285,Ridge_Regression,11,AMZN
0.0004308001463205,0.0207557256274166,0.0152209269510356,-0.0098179614545399,0.5396825396825397,Random_Forest,11,AMZN
0.0004921214678492,0.0221838109406212,0.0163867570595734,-0.1535583302278904,0.4444444444444444,XGBoost,11,AMZN
0.0004272387030918,0.0206697533389212,0.0147731083270544,-0.001469753191813,0.5079365079365079,LSTM,11,AMZN
0.0004315298874853,0.0207732974629781,0.0148242004115236,-0.0115285127198929,0.5079365079365079,GRU,11,AMZN
0.0004265281710613,0.020652558462849,0.014759345681172,0.0001957708630488,0.492063492063492,Transformer,11,AMZN
0.0004392244153871,0.0209576815365424,0.0148871629814358,-0.0295648865384052,0.4444444444444444,Stacked_Ensemble,11,AMZN
0.0007545620664274,0.0274692931548562,0.0204143209354192,-1.2144401345955829,0.5555555555555556,Naive,12,AMZN
0.0004049677336525,0.0201238101176827,0.0153216546408597,-0.1884732118357481,0.5396825396825397,Ridge_Regression,12,AMZN
0.0004682576502101,0.0216392617759977,0.0171540257013892,-0.374212381052047,0.492063492063492,Random_Forest,12,AMZN
0.0003805801189343,0.0195084627516972,0.0145884992188515,-0.1169020115039951,0.5079365079365079,XGBoost,12,AMZN
0.0003461517525031,0.0186051539231232,0.0144278921778465,-0.015863859990634,0.5714285714285714,LSTM,12,AMZN
0.0003541723511611,0.0188194673453077,0.0144398716387426,-0.0394021961487729,0.4761904761904761,GRU,12,AMZN
0.0003446897559974,0.0185658222548164,0.0143730360616784,-0.011573286845173,0.5714285714285714,Transformer,12,AMZN
0.0003590294919254,0.0189480735676596,0.014336104621059,-0.0536566199085783,0.4761904761904761,Stacked_Ensemble,12,AMZN
0.0007162765113591,0.0267633426791044,0.0218918955646165,-1.3056188472443844,0.4285714285714285,Naive,13,AMZN
0.000367482191344,0.0191698250212158,0.0156072167704659,-0.1828865709720382,0.5714285714285714,Ridge_Regression,13,AMZN
0.000377275604344,0.0194235837152681,0.0163548877874552,-0.2144105386487036,0.5396825396825397,Random_Forest,13,AMZN
0.0003536028707487,0.0188043311699393,0.0152050372219723,-0.1382104959591916,0.5396825396825397,XGBoost,13,AMZN
0.0003192738012251,0.0178682344182401,0.0144479949362119,-0.0277088273344392,0.4444444444444444,LSTM,13,AMZN
0.0003245229268855,0.0180145198905088,0.0145756641705473,-0.0446052114293265,0.4444444444444444,GRU,13,AMZN
0.0003315225450997,0.0182077605734421,0.0148797244658759,-0.0671362471709209,0.5079365079365079,Transformer,13,AMZN
0.0003161060414172,0.0177793712323377,0.0146388592078974,-0.0175121412769954,0.5238095238095238,Stacked_Ensemble,13,AMZN
0.0017590625826962,0.0419411800346181,0.0282612112734277,-1.2376837916907035,0.4444444444444444,Naive,14,AMZN
0.0009024740734121,0.0300412062576074,0.0224911442780501,-0.1480271517116838,0.4285714285714285,Ridge_Regression,14,AMZN
0.0009114572363151,0.0301903500528751,0.0217375963718509,-0.1594545325359622,0.3968253968253968,Random_Forest,14,AMZN
0.0008240499401569,0.0287062700495372,0.0201892893326231,-0.0482646909620083,0.4603174603174603,XGBoost,14,AMZN
0.0007870239455604,0.0280539470584883,0.0191927702233924,-0.0011643383112225,0.5079365079365079,LSTM,14,AMZN
0.00078772510421,0.0280664408896116,0.0191877751819395,-0.0020562743691248,0.5079365079365079,GRU,14,AMZN
0.0008132808588071,0.028518079507693,0.0193099966297117,-0.0345654633023326,0.492063492063492,Transformer,14,AMZN
0.0007999281455012,0.0282830009988558,0.019594190865692,-0.017579626394967,0.4603174603174603,Stacked_Ensemble,14,AMZN
0.0006489975351197,0.0254754300281618,0.0187049763796154,-1.0139971565929038,0.4761904761904761,Naive,15,AMZN
0.0003371219082644,0.018360879833616,0.0124793324877967,-0.0461712532460607,0.5238095238095238,Ridge_Regression,15,AMZN
0.000345775595986,0.018595042242116,0.0136290216829133,-0.0730257504085385,0.5238095238095238,Random_Forest,15,AMZN
0.0003287129930357,0.0181304438179469,0.0125346870043529,-0.0200763446457938,0.5396825396825397,XGBoost,15,AMZN
0.0003265545046791,0.0180708191479828,0.0120908908058863,-0.0133780304341926,0.5396825396825397,LSTM,15,AMZN
0.0003299249806681,0.0181638371680701,0.0121790412987852,-0.0238374369665834,0.5396825396825397,GRU,15,AMZN
0.0003214809908214,0.0179298909874377,0.0120541106538601,0.0023663167018271,0.5079365079365079,Transformer,15,AMZN
0.0003147771359717,0.0177419597556689,0.0120154352815518,0.0231700083566258,0.4603174603174603,Stacked_Ensemble,15,AMZN
0.0008304632341049,0.0288177590056012,0.019917770027247,-1.005834605710738,0.5079365079365079,Naive,16,AMZN
0.0004653105386467,0.0215710578935467,0.0157950995231728,-0.123873932631727,0.4444444444444444,Ridge_Regression,16,AMZN
0.0004746834190707,0.0217872306425293,0.0147162137465461,-0.1465124398378363,0.5555555555555556,Random_Forest,16,AMZN
0.0004613427003294,0.0214788896437739,0.0150731134684162,-0.114290332684243,0.5555555555555556,XGBoost,16,AMZN
0.000415014322312,0.0203719003117535,0.0142387405863057,-0.0023924664844172,0.3968253968253968,LSTM,16,AMZN
0.0004146611181811,0.0203632295616658,0.0141862808485353,-0.0015393654203501,0.6031746031746031,GRU,16,AMZN
0.0004121735929029,0.0203020588340928,0.0140069372402772,0.0044688045750892,0.6031746031746031,Transformer,16,AMZN
0.0004267193206659,0.0206571856908433,0.0143214057462331,-0.0306637851821882,0.6031746031746031,Stacked_Ensemble,16,AMZN
0.0006346850739354,0.0251929568319291,0.0210791253115636,-0.6256990807658491,0.5555555555555556,Naive,17,AMZN
0.0004618653043677,0.021491051727819,0.0166005033725681,-0.1830339668973108,0.5396825396825397,Ridge_Regression,17,AMZN
0.0005779194287866,0.0240399548416102,0.0185309067943567,-0.4802980607525002,0.5079365079365079,Random_Forest,17,AMZN
0.00048096676933,0.0219309545923121,0.0175759348927434,-0.2319609628291357,0.5079365079365079,XGBoost,17,AMZN
0.0003925027542687,0.019811682267509,0.0160195356931127,-0.0053669024484408,0.5396825396825397,LSTM,17,AMZN
0.0003941225985236,0.0198525212132781,0.0160008471805067,-0.009516014227435,0.492063492063492,GRU,17,AMZN
0.0003974032392088,0.0199349752748484,0.0160514247040483,-0.0179191337668906,0.492063492063492,Transformer,17,AMZN
0.0004185641613207,0.0204588406641419,0.0163305438398892,-0.0721212775359501,0.4761904761904761,Stacked_Ensemble,17,AMZN
0.0007880534200717,0.0280722891847418,0.0227234041284174,-1.0447629764441235,0.4603174603174603,Naive,18,AMZN
0.0004526978417431,0.0212766971530616,0.01665139445659,-0.174615530795041,0.5238095238095238,Ridge_Regression,18,AMZN
0.0003893466816275,0.0197318696941658,0.015420314967053,-0.0102382139536463,0.5238095238095238,Random_Forest,18,AMZN
0.0004494496299372,0.0212002271199444,0.016315633372963,-0.166187392459328,0.4444444444444444,XGBoost,18,AMZN
0.0003919713006128,0.0197982650909821,0.0155865346079934,-0.017048315390481,0.4444444444444444,LSTM,18,AMZN
0.0003882906315833,0.0197050915142099,0.0154728287579094,-0.0074980798757373,0.5555555555555556,GRU,18,AMZN
0.0003874060445537,0.0196826330696307,0.0154461385908532,-0.0052028410484705,0.5555555555555556,Transformer,18,AMZN
0.0004004663543572,0.0200116554626852,0.0154375264447739,-0.0390904396133691,0.5079365079365079,Stacked_Ensemble,18,AMZN
0.0026138985296105,0.0511262997840696,0.0394960300471174,-0.8611130392404664,0.492063492063492,Naive,0,TSLA
0.0017839820821387,0.0422372120545235,0.0318564361105405,-0.2702070402612453,0.4761904761904761,Ridge_Regression,0,TSLA
0.0015356385487676,0.0391872243054756,0.0281458000723146,-0.0933848021627721,0.5714285714285714,Random_Forest,0,TSLA
0.0016428392769675,0.0405319537768361,0.030198294164411,-0.1697124295778556,0.4444444444444444,XGBoost,0,TSLA
0.0013498716891179,0.0367406000103147,0.0268828288884939,0.0388824304158271,0.6031746031746031,LSTM,0,TSLA
0.0014722588190617,0.0383700250073113,0.0283606066011514,-0.0482580154711422,0.3809523809523809,GRU,0,TSLA
0.0013909105020895,0.0372949125496969,0.0268365618133077,0.0096625241833586,0.6031746031746031,Transformer,0,TSLA
0.0015119338017917,0.0388835929640225,0.028621297850293,-0.0765068655524006,0.5079365079365079,Stacked_Ensemble,0,TSLA
0.0036121069085512,0.0601008062221402,0.0462727350407721,-0.937240466017114,0.5873015873015873,Naive,1,TSLA
0.0021207751131277,0.046051874154346,0.0358582426519329,-0.1374113426008405,0.4444444444444444,Ridge_Regression,1,TSLA
0.0020293870669272,0.0450487188156034,0.034565736530525,-0.0883982248576804,0.4761904761904761,Random_Forest,1,TSLA
0.0019845405518486,0.0445481823630167,0.034499296949178,-0.0643462003828152,0.5555555555555556,XGBoost,1,TSLA
0.0018531916567061,0.0430487126021921,0.0332340832160394,0.0060986677450444,0.5555555555555556,LSTM,1,TSLA
0.0018834722387816,0.0433989889142777,0.0341835849517266,-0.010141374539496,0.492063492063492,GRU,1,TSLA
0.0021494663443022,0.0463623375629646,0.0364580934657256,-0.152798986283154,0.492063492063492,Transformer,1,TSLA
0.0019375402284154,0.0440174991158682,0.0341481634514806,-0.0391390482204556,0.5079365079365079,Stacked_Ensemble,1,TSLA
0.005445329118767,0.0737924733205702,0.0611678451792414,-1.370280502865148,0.4285714285714285,Naive,2,TSLA
0.0021244497624782,0.0460917537361973,0.0356531767934116,0.0752548208768592,0.5714285714285714,Ridge_Regression,2,TSLA
0.002335501912842,0.0483270308713672,0.0370285490112826,-0.0166134181559347,0.5396825396825397,Random_Forest,2,TSLA
0.002160151175633,0.0464774265168911,0.0354910299223754,0.0597144629517886,0.5714285714285714,XGBoost,2,TSLA
0.002358741794073,0.048566879599919,0.0371197730800717,-0.0267294343175272,0.4761904761904761,LSTM,2,TSLA
0.0023004648740478,0.0479631616352363,0.0368639872123816,-0.0013622536953763,0.5555555555555556,GRU,2,TSLA
0.0023829040151533,0.0488149978505924,0.0374274873798148,-0.0372469329449658,0.4761904761904761,Transformer,2,TSLA
0.0021875841153024,0.0467716165564379,0.0356399386440988,0.0477732633261023,0.5714285714285714,Stacked_Ensemble,2,TSLA
0.0016646075175971,0.0407996019293951,0.0318949940745765,-0.8536744523422708,0.6031746031746031,Naive,3,TSLA
0.0011017407854997,0.0331924808578651,0.0270735686085296,-0.2268770419422587,0.3174603174603174,Ridge_Regression,3,TSLA
0.0009926589566178,0.0315064907061672,0.0245919618267583,-0.1054056456667509,0.5238095238095238,Random_Forest,3,TSLA
0.0010109662492647,0.0317956954518181,0.0252798133812004,-0.1257922895527654,0.4603174603174603,XGBoost,3,TSLA
0.0009166947989621,0.0302769681269797,0.0231290510877298,-0.0208134418881382,0.5396825396825397,LSTM,3,TSLA
0.0008986718797898,0.0299778564909136,0.0227711076608177,-0.0007434707548761,0.5396825396825397,GRU,3,TSLA
0.0008884494890289,0.0298068698294356,0.0227775728065412,0.0106399841406528,0.5238095238095238,Transformer,3,TSLA
0.0009635675185267,0.0310413839660341,0.0246694658515772,-0.0730099878307792,0.4761904761904761,Stacked_Ensemble,3,TSLA
0.0036882055428529,0.0607305980775176,0.0505671781245691,-1.2646586547046317,0.492063492063492,Naive,4,TSLA
0.0020411130872374,0.0451786795650061,0.0347454030577557,-0.253299027002613,0.5079365079365079,Ridge_Regression,4,TSLA
0.0018684723043971,0.0432258291348714,0.0327219816142921,-0.1472928843210807,0.4444444444444444,Random_Forest,4,TSLA
0.0019590941223373,0.0442616552146142,0.0331002698530255,-0.2029371486981646,0.5396825396825397,XGBoost,4,TSLA
0.0018318912938169,0.0428005992226386,0.0322045141034135,-0.1248311475101391,0.4126984126984127,LSTM,4,TSLA
0.0018336541027483,0.0428211875448163,0.0322374727248075,-0.1259135602056109,0.4126984126984127,GRU,4,TSLA
0.0017112361637449,0.0413670903466144,0.0313780403740716,-0.0507456115015798,0.6031746031746031,Transformer,4,TSLA
0.0019142472700848,0.0437521116071542,0.0326759100647459,-0.1753999599732278,0.5555555555555556,Stacked_Ensemble,4,TSLA
0.004677218624994,0.0683901939242322,0.0543184182780533,-1.2214873201068688,0.4761904761904761,Naive,5,TSLA
0.0025508690865419,0.0505061291977711,0.0397387489624429,-0.2115583609292339,0.4126984126984127,Ridge_Regression,5,TSLA
0.002152069439571,0.0463904024510575,0.0356074801488781,-0.0221448590085315,0.5238095238095238,Random_Forest,5,TSLA
0.0021825829477122,0.0467181222622679,0.0362257373102971,-0.0366375258822286,0.5079365079365079,XGBoost,5,TSLA
0.0021492932403283,0.0463604706655175,0.0357492715255941,-0.0208262780504031,0.5555555555555556,LSTM,5,TSLA
0.0021371416584452,0.046229229481414,0.0355659434056365,-0.0150547742493556,0.6031746031746031,GRU,5,TSLA
0.0021541912441457,0.0464132658207299,0.035833271568814,-0.0231526292960162,0.4603174603174603,Transformer,5,TSLA
0.0021818502138155,0.0467102795304796,0.036207596073403,-0.036289507285929,0.4603174603174603,Stacked_Ensemble,5,TSLA
0.0018887791587974,0.0434600869626076,0.0324391604161023,-0.9412151056239352,0.5873015873015873,Naive,6,TSLA
0.0010539951799558,0.0324652919277777,0.0250135786664857,-0.0832560043111547,0.5079365079365079,Ridge_Regression,6,TSLA
0.0011316874819556,0.0336405630445687,0.0267705449994335,-0.1631051860062178,0.4285714285714285,Random_Forest,6,TSLA
0.0012213587206461,0.0349479430102285,0.0273932861747316,-0.2552658614750163,0.4444444444444444,XGBoost,6,TSLA
0.0009853303283324,0.0313899717797338,0.0247111634592405,-0.0126848914439774,0.5714285714285714,LSTM,6,TSLA
0.0009739575520462,0.0312082930011607,0.0244635204722211,-0.0009963861908344,0.5714285714285714,GRU,6,TSLA
0.0010400794641884,0.0322502630096006,0.0254201562062865,-0.0689539629489051,0.4444444444444444,Transformer,6,TSLA
0.0011268162258974,0.0335680834409329,0.0264441007430867,-0.1580986950147034,0.4126984126984127,Stacked_Ensemble,6,TSLA
0.0020453858889042,0.0452259426535726,0.0346556581214472,-1.070740233681232,0.5714285714285714,Naive,7,TSLA
0.0011717969055743,0.0342315191829743,0.0252437308831538,-0.1863223518061336,0.492063492063492,Ridge_Regression,7,TSLA
0.001070425316752,0.0327173549779332,0.0239587976697611,-0.083694173590394,0.4126984126984127,Random_Forest,7,TSLA
0.0011770394623782,0.0343080087206802,0.0257955624643152,-0.1916298946811234,0.4285714285714285,XGBoost,7,TSLA
0.0010249803377503,0.0320153141129419,0.023805865847364,-0.037685864376848,0.4603174603174603,LSTM,7,TSLA
0.0009901762581387,0.0314670662461374,0.0231834130631337,-0.0024503577964909,0.4603174603174603,GRU,7,TSLA
0.001004247136288,0.0316898585716001,0.0236023176028938,-0.0166956567715552,0.4603174603174603,Transformer,7,TSLA
0.0011207639092702,0.0334778121936044,0.0251043751295569,-0.1346567569345518,0.4444444444444444,Stacked_Ensemble,7,TSLA
0.0013308163505957,0.0364803556807729,0.0298449117434662,-0.6705814381613271,0.4761904761904761,Naive,8,TSLA
0.0008397294152947,0.0289780850867468,0.022905803062433,-0.0541171767550889,0.492063492063492,Ridge_Regression,8,TSLA
0.0007981601900371,0.0282517289742979,0.020719893633043,-0.0019350886082643,0.5079365079365079,Random_Forest,8,TSLA
0.0007937484997147,0.0281735425481905,0.0220254197468445,0.0036029316905913,0.492063492063492,XGBoost,8,TSLA
0.0008161882705508,0.0285690089178961,0.0216086388705784,-0.0245658420238594,0.4285714285714285,LSTM,8,TSLA
0.0007968677271202,0.0282288456568847,0.0206822740620641,-0.0003126524564789,0.5714285714285714,GRU,8,TSLA
0.0008054946454886,0.0283812375609067,0.0205537863487048,-0.0111420728256712,0.5714285714285714,Transformer,8,TSLA
0.0007817583054347,0.0279599410842509,0.0215389344939724,0.0186542917035742,0.4444444444444444,Stacked_Ensemble,8,TSLA
0.0016260221725283,0.0403239652381597,0.0312713743097616,-0.8804612345806322,0.492063492063492,Naive,9,TSLA
0.0010015175646691,0.031646762309424,0.0228767408935117,-0.1582344865467668,0.5238095238095238,Ridge_Regression,9,TSLA
0.0009258000333974,0.0304269622768597,0.0212847448419221,-0.0706687173092819,0.5238095238095238,Random_Forest,9,TSLA
0.001020229173124,0.0319410264882656,0.0229228534585899,-0.1798740772796478,0.5238095238095238,XGBoost,9,TSLA
0.0008998273920728,0.0299971230632681,0.0212256375650012,-0.0406318912464391,0.4603174603174603,LSTM,9,TSLA
0.0008942570498401,0.0299041309828624,0.0211964110043555,-0.0341899049015848,0.4603174603174603,GRU,9,TSLA
0.000959590973385,0.0309772654278115,0.0218227156793015,-0.1097472451426435,0.4603174603174603,Transformer,9,TSLA
0.0009795366320657,0.0312975499371074,0.0222393031525156,-0.1328139896070213,0.5238095238095238,Stacked_Ensemble,9,TSLA
0.0026639629539338,0.051613592724532,0.03761071968963,-1.1168871445002715,0.492063492063492,Naive,10,TSLA
0.0013392763047575,0.0365961241767147,0.0277973987794685,-0.0642403222193668,0.4444444444444444,Ridge_Regression,10,TSLA
0.001253932261463,0.0354109059678381,0.0264032030652719,0.003577328113537,0.4603174603174603,Random_Forest,10,TSLA
0.0012434089501206,0.0352620043406587,0.0266731047166218,0.0119395549476187,0.4761904761904761,XGBoost,10,TSLA
0.0012677338437488,0.0356052502273032,0.0260399043833318,-0.0073899385563831,0.5396825396825397,LSTM,10,TSLA
0.0012760496112953,0.0357218366170519,0.026871715149627,-0.0139979664156986,0.4444444444444444,GRU,10,TSLA
0.0012580151193851,0.0354685088407333,0.0262671333208066,0.0003329326029462,0.4444444444444444,Transformer,10,TSLA
0.0012428371589292,0.0352538956560725,0.0266395684357918,0.0123939221604174,0.4761904761904761,Stacked_Ensemble,10,TSLA
0.0038226317576476,0.0618274353151388,0.0494395389643115,-1.2050151318942706,0.4126984126984127,Naive,11,TSLA
0.0017222783693211,0.0415003417976429,0.0318010570147905,0.0065352598796077,0.5714285714285714,Ridge_Regression,11,TSLA
0.0018595315975701,0.0431222865531293,0.0328623427964408,-0.0726367515454862,0.5396825396825397,Random_Forest,11,TSLA
0.0018354583031072,0.0428422490435232,0.0325722910116673,-0.0587505124487923,0.5396825396825397,XGBoost,11,TSLA
0.001745521811846,0.0417794424549443,0.0319242921068543,-0.0068722943222851,0.6190476190476191,LSTM,11,TSLA
0.0017358642655454,0.0416637044145797,0.0317645669161985,-0.0013015155814244,0.6190476190476191,GRU,11,TSLA
0.001733739131844,0.0416381931865934,0.0317052204496348,-7.567111981710006e-05,0.6190476190476191,Transformer,11,TSLA
0.0017951027900377,0.0423686533894783,0.0322088805355113,-0.0354721736981133,0.5396825396825397,Stacked_Ensemble,11,TSLA
0.0039779713379637,0.0630711609054703,0.0466216546809149,-0.8503979953065124,0.5873015873015873,Naive,12,TSLA
0.0022830683526327,0.0477814645300114,0.034491492467267,-0.0619948571630197,0.492063492063492,Ridge_Regression,12,TSLA
0.0022775092688528,0.0477232571064975,0.0331235213544508,-0.0594089869774154,0.4761904761904761,Random_Forest,12,TSLA
0.0023257018561654,0.0482255311651979,0.0345149156354125,-0.0818263096214586,0.4285714285714285,XGBoost,12,TSLA
0.002266360347902,0.0476063057577673,0.0332330989688447,-0.0542229413213362,0.492063492063492,LSTM,12,TSLA
0.0022242025325967,0.047161451765152,0.0331485583620726,-0.0346127605784809,0.5079365079365079,GRU,12,TSLA
